Modelo,Usa_Penalidade,ID_Fluxo,Rota,Tipo_Rota,Origem,Lat_O,Lon_O,Destino,Lat_D,Lon_D,Custo_Horas,Doses,Vacina,Modal
1,True,Teresina_PI_Cristo_Rei_AstraZeneca,Teresina -> PI_Cristo_Rei,jp,Teresina,-5.0911,-42.8116,PI_Cristo_Rei,-5.099928,-42.785312,2.067,5434,AstraZeneca,rodoviario
1,True,Teresina_PI_Cristo_Rei_CoronaVac,Teresina -> PI_Cristo_Rei,jp,Teresina,-5.0911,-42.8116,PI_Cristo_Rei,-5.099928,-42.785312,2.067,5434,CoronaVac,rodoviario
1,True,Teresina_PI_Cristo_Rei_Janssen,Teresina -> PI_Cristo_Rei,jp,Teresina,-5.0911,-42.8116,PI_Cristo_Rei,-5.099928,-42.785312,2.067,905,Janssen,rodoviario
1,True,Teresina_PI_Santa_Isabel_Pfizer,Teresina -> PI_Santa_Isabel,jp,Teresina,-5.0911,-42.8116,PI_Santa_Isabel,-5.071084,-42.758797,2.136,5434,Pfizer,rodoviario
1,True,Teresina_PI_Santa_Isabel_AstraZeneca,Teresina -> PI_Santa_Isabel,jp,Teresina,-5.0911,-42.8116,PI_Santa_Isabel,-5.071084,-42.758797,2.136,5434,AstraZeneca,rodoviario
1,True,Teresina_PI_Santa_Isabel_CoronaVac,Teresina -> PI_Santa_Isabel,jp,Teresina,-5.0911,-42.8116,PI_Santa_Isabel,-5.071084,-42.758797,2.136,5434,CoronaVac,rodoviario
1,True,Teresina_PI_Santa_Isabel_Janssen,Teresina -> PI_Santa_Isabel,jp,Teresina,-5.0911,-42.8116,PI_Santa_Isabel,-5.071084,-42.758797,2.136,905,Janssen,rodoviario
1,True,Fortaleza_CE_Flavio_Marcilio_Pfizer,Fortaleza -> CE_Flavio_Marcilio,jp,Fortaleza,-3.7254,-38.5236,CE_Flavio_Marcilio,-3.723271,-38.480563,2.104,15470,Pfizer,rodoviario
1,True,Fortaleza_CE_Flavio_Marcilio_AstraZeneca,Fortaleza -> CE_Flavio_Marcilio,jp,Fortaleza,-3.7254,-38.5236,CE_Flavio_Marcilio,-3.723271,-38.480563,2.104,15470,AstraZeneca,rodoviario
1,True,Fortaleza_CE_Flavio_Marcilio_CoronaVac,Fortaleza -> CE_Flavio_Marcilio,jp,Fortaleza,-3.7254,-38.5236,CE_Flavio_Marcilio,-3.723271,-38.480563,2.104,15470,CoronaVac,rodoviario
1,True,Fortaleza_CE_Flavio_Marcilio_Janssen,Fortaleza -> CE_Flavio_Marcilio,jp,Fortaleza,-3.7254,-38.5236,CE_Flavio_Marcilio,-3.723271,-38.480563,2.104,2578,Janssen,rodoviario
1,True,Fortaleza_CE_Antônio_de_Almeida_Pfizer,Fortaleza -> CE_Antônio_de_Almeida,jp,Fortaleza,-3.7254,-38.5236,CE_Antônio_de_Almeida,-3.78488,-38.62729,2.288,15470,Pfizer,rodoviario
1,True,Fortaleza_CE_Antônio_de_Almeida_AstraZeneca,Fortaleza -> CE_Antônio_de_Almeida,jp,Fortaleza,-3.7254,-38.5236,CE_Antônio_de_Almeida,-3.78488,-38.62729,2.288,15470,AstraZeneca,rodoviario
1,True,Fortaleza_CE_Antônio_de_Almeida_CoronaVac,Fortaleza -> CE_Antônio_de_Almeida,jp,Fortaleza,-3.7254,-38.5236,CE_Antônio_de_Almeida,-3.78488,-38.62729,2.288,15470,CoronaVac,rodoviario
1,True,Fortaleza_CE_Antônio_de_Almeida_Janssen,Fortaleza -> CE_Antônio_de_Almeida,jp,Fortaleza,-3.7254,-38.5236,CE_Antônio_de_Almeida,-3.78488,-38.62729,2.288,2578,Janssen,rodoviario
1,True,Natal_RN_Nova_Natal_Pfizer,Natal -> RN_Nova_Natal,jp,Natal,-5.8301,-35.2128,RN_Nova_Natal,-5.730425,-35.260471,2.266,4705,Pfizer,rodoviario
1,True,Natal_RN_Nova_Natal_AstraZeneca,Natal -> RN_Nova_Natal,jp,Natal,-5.8301,-35.2128,RN_Nova_Natal,-5.730425,-35.260471,2.266,4705,AstraZeneca,rodoviario
1,True,Natal_RN_Nova_Natal_CoronaVac,Natal -> RN_Nova_Natal,jp,Natal,-5.8301,-35.2128,RN_Nova_Natal,-5.730425,-35.260471,2.266,4705,CoronaVac,rodoviario
1,True,Natal_RN_Nova_Natal_Janssen,Natal -> RN_Nova_Natal,jp,Natal,-5.8301,-35.2128,RN_Nova_Natal,-5.730425,-35.260471,2.266,784,Janssen,rodoviario
1,True,Natal_RN_Vale_Dourado_Pfizer,Natal -> RN_Vale_Dourado,jp,Natal,-5.8301,-35.2128,RN_Vale_Dourado,-5.76223,-35.271179,2.215,4705,Pfizer,rodoviario
1,True,Natal_RN_Vale_Dourado_AstraZeneca,Natal -> RN_Vale_Dourado,jp,Natal,-5.8301,-35.2128,RN_Vale_Dourado,-5.76223,-35.271179,2.215,4705,AstraZeneca,rodoviario
1,True,Natal_RN_Vale_Dourado_CoronaVac,Natal -> RN_Vale_Dourado,jp,Natal,-5.8301,-35.2128,RN_Vale_Dourado,-5.76223,-35.271179,2.215,4705,CoronaVac,rodoviario
1,True,Natal_RN_Vale_Dourado_Janssen,Natal -> RN_Vale_Dourado,jp,Natal,-5.8301,-35.2128,RN_Vale_Dourado,-5.76223,-35.271179,2.215,784,Janssen,rodoviario
1,True,JoaoPessoa_PB_Bessa_Pfizer,JoaoPessoa -> PB_Bessa,jp,JoaoPessoa,-7.1688,-34.8638,PB_Bessa,-7.07174,-34.842501,2.239,5385,Pfizer,rodoviario
1,True,JoaoPessoa_PB_Bessa_AstraZeneca,JoaoPessoa -> PB_Bessa,jp,JoaoPessoa,-7.1688,-34.8638,PB_Bessa,-7.07174,-34.842501,2.239,5385,AstraZeneca,rodoviario
1,True,JoaoPessoa_PB_Bessa_CoronaVac,JoaoPessoa -> PB_Bessa,jp,JoaoPessoa,-7.1688,-34.8638,PB_Bessa,-7.07174,-34.842501,2.239,5385,CoronaVac,rodoviario
1,True,JoaoPessoa_PB_Bessa_Janssen,JoaoPessoa -> PB_Bessa,jp,JoaoPessoa,-7.1688,-34.8638,PB_Bessa,-7.07174,-34.842501,2.239,897,Janssen,rodoviario
1,True,JoaoPessoa_PB_CMI_Pfizer,JoaoPessoa -> PB_CMI,jp,JoaoPessoa,-7.1688,-34.8638,PB_CMI,-7.180888,-34.908695,2.111,5385,Pfizer,rodoviario
1,True,JoaoPessoa_PB_CMI_AstraZeneca,JoaoPessoa -> PB_CMI,jp,JoaoPessoa,-7.1688,-34.8638,PB_CMI,-7.180888,-34.908695,2.111,5385,AstraZeneca,rodoviario
1,True,JoaoPessoa_PB_CMI_CoronaVac,JoaoPessoa -> PB_CMI,jp,JoaoPessoa,-7.1688,-34.8638,PB_CMI,-7.180888,-34.908695,2.111,5385,CoronaVac,rodoviario
1,True,JoaoPessoa_PB_CMI_Janssen,JoaoPessoa -> PB_CMI,jp,JoaoPessoa,-7.1688,-34.8638,PB_CMI,-7.180888,-34.908695,2.111,897,Janssen,rodoviario
1,True,Recife_PE_Fernanda_Wanderley_Pfizer,Recife -> PE_Fernanda_Wanderley,jp,Recife,-8.0632,-34.8711,PE_Fernanda_Wanderley,-8.005408,-34.899892,2.155,9530,Pfizer,rodoviario
1,True,Recife_PE_Fernanda_Wanderley_AstraZeneca,Recife -> PE_Fernanda_Wanderley,jp,Recife,-8.0632,-34.8711,PE_Fernanda_Wanderley,-8.005408,-34.899892,2.155,9530,AstraZeneca,rodoviario
1,True,Recife_PE_Fernanda_Wanderley_CoronaVac,Recife -> PE_Fernanda_Wanderley,jp,Recife,-8.0632,-34.8711,PE_Fernanda_Wanderley,-8.005408,-34.899892,2.155,9530,CoronaVac,rodoviario
1,True,Recife_PE_Fernanda_Wanderley_Janssen,Recife -> PE_Fernanda_Wanderley,jp,Recife,-8.0632,-34.8711,PE_Fernanda_Wanderley,-8.005408,-34.899892,2.155,1588,Janssen,rodoviario
1,True,Recife_PE_Dom_Miguel_Pfizer,Recife -> PE_Dom_Miguel,jp,Recife,-8.0632,-34.8711,PE_Dom_Miguel,-8.133468,-34.904793,2.187,9530,Pfizer,rodoviario
1,True,Recife_PE_Dom_Miguel_AstraZeneca,Recife -> PE_Dom_Miguel,jp,Recife,-8.0632,-34.8711,PE_Dom_Miguel,-8.133468,-34.904793,2.187,9530,AstraZeneca,rodoviario
1,True,Recife_PE_Dom_Miguel_CoronaVac,Recife -> PE_Dom_Miguel,jp,Recife,-8.0632,-34.8711,PE_Dom_Miguel,-8.133468,-34.904793,2.187,9530,CoronaVac,rodoviario
1,True,Recife_PE_Dom_Miguel_Janssen,Recife -> PE_Dom_Miguel,jp,Recife,-8.0632,-34.8711,PE_Dom_Miguel,-8.133468,-34.904793,2.187,1588,Janssen,rodoviario
1,True,Maceio_AL_Joao_Sampaio_Pfizer,Maceio -> AL_Joao_Sampaio,jp,Maceio,-9.6599,-35.7406,AL_Joao_Sampaio,-9.604519,-35.75967,2.141,5969,Pfizer,rodoviario
1,True,Maceio_AL_Joao_Sampaio_AstraZeneca,Maceio -> AL_Joao_Sampaio,jp,Maceio,-9.6599,-35.7406,AL_Joao_Sampaio,-9.604519,-35.75967,2.141,5969,AstraZeneca,rodoviario
1,True,Maceio_AL_Joao_Sampaio_CoronaVac,Maceio -> AL_Joao_Sampaio,jp,Maceio,-9.6599,-35.7406,AL_Joao_Sampaio,-9.604519,-35.75967,2.141,5969,CoronaVac,rodoviario
1,True,Maceio_AL_Joao_Sampaio_Janssen,Maceio -> AL_Joao_Sampaio,jp,Maceio,-9.6599,-35.7406,AL_Joao_Sampaio,-9.604519,-35.75967,2.141,994,Janssen,rodoviario
1,True,Maceio_AL_Osvaldo_Brandao_Pfizer,Maceio -> AL_Osvaldo_Brandao,jp,Maceio,-9.6599,-35.7406,AL_Osvaldo_Brandao,-9.662314,-35.716793,2.057,5969,Pfizer,rodoviario
1,True,Maceio_AL_Osvaldo_Brandao_AstraZeneca,Maceio -> AL_Osvaldo_Brandao,jp,Maceio,-9.6599,-35.7406,AL_Osvaldo_Brandao,-9.662314,-35.716793,2.057,5969,AstraZeneca,rodoviario
1,True,Maceio_AL_Osvaldo_Brandao_CoronaVac,Maceio -> AL_Osvaldo_Brandao,jp,Maceio,-9.6599,-35.7406,AL_Osvaldo_Brandao,-9.662314,-35.716793,2.057,5969,CoronaVac,rodoviario
1,True,Maceio_AL_Osvaldo_Brandao_Janssen,Maceio -> AL_Osvaldo_Brandao,jp,Maceio,-9.6599,-35.7406,AL_Osvaldo_Brandao,-9.662314,-35.716793,2.057,994,Janssen,rodoviario
1,True,Aracaju_SE_Fernando_Sampaio_Pfizer,Aracaju -> SE_Fernando_Sampaio,jp,Aracaju,-10.9444,-37.069,SE_Fernando_Sampaio,-10.93213,-37.079091,2.038,3785,Pfizer,rodoviario
1,True,Aracaju_SE_Fernando_Sampaio_AstraZeneca,Aracaju -> SE_Fernando_Sampaio,jp,Aracaju,-10.9444,-37.069,SE_Fernando_Sampaio,-10.93213,-37.079091,2.038,3785,AstraZeneca,rodoviario
1,True,Aracaju_SE_Fernando_Sampaio_CoronaVac,Aracaju -> SE_Fernando_Sampaio,jp,Aracaju,-10.9444,-37.069,SE_Fernando_Sampaio,-10.93213,-37.079091,2.038,3785,CoronaVac,rodoviario
1,True,Aracaju_SE_Fernando_Sampaio_Janssen,Aracaju -> SE_Fernando_Sampaio,jp,Aracaju,-10.9444,-37.069,SE_Fernando_Sampaio,-10.93213,-37.079091,2.038,630,Janssen,rodoviario
1,True,Aracaju_SE_Francisco_Fonseca_Pfizer,Aracaju -> SE_Francisco_Fonseca,jp,Aracaju,-10.9444,-37.069,SE_Francisco_Fonseca,-10.895341,-37.062276,2.119,3785,Pfizer,rodoviario
1,True,Aracaju_SE_Francisco_Fonseca_AstraZeneca,Aracaju -> SE_Francisco_Fonseca,jp,Aracaju,-10.9444,-37.069,SE_Francisco_Fonseca,-10.895341,-37.062276,2.119,3785,AstraZeneca,rodoviario
1,True,Aracaju_SE_Francisco_Fonseca_CoronaVac,Aracaju -> SE_Francisco_Fonseca,jp,Aracaju,-10.9444,-37.069,SE_Francisco_Fonseca,-10.895341,-37.062276,2.119,3785,CoronaVac,rodoviario
1,True,Aracaju_SE_Francisco_Fonseca_Janssen,Aracaju -> SE_Francisco_Fonseca,jp,Aracaju,-10.9444,-37.069,SE_Francisco_Fonseca,-10.895341,-37.062276,2.119,630,Janssen,rodoviario
1,True,Salvador_BA_Virgilio_de_Carvalho_Pfizer,Salvador -> BA_Virgilio_de_Carvalho,jp,Salvador,-12.9742,-38.5125,BA_Virgilio_de_Carvalho,-12.928872,-38.506598,2.110,15385,Pfizer,rodoviario
1,True,Salvador_BA_Virgilio_de_Carvalho_AstraZeneca,Salvador -> BA_Virgilio_de_Carvalho,jp,Salvador,-12.9742,-38.5125,BA_Virgilio_de_Carvalho,-12.928872,-38.506598,2.110,15385,AstraZeneca,rodoviario
1,True,Salvador_BA_Virgilio_de_Carvalho_CoronaVac,Salvador -> BA_Virgilio_de_Carvalho,jp,Salvador,-12.9742,-38.5125,BA_Virgilio_de_Carvalho,-12.928872,-38.506598,2.110,15385,CoronaVac,rodoviario
1,True,Salvador_BA_Virgilio_de_Carvalho_Janssen,Salvador -> BA_Virgilio_de_Carvalho,jp,Salvador,-12.9742,-38.5125,BA_Virgilio_de_Carvalho,-12.928872,-38.506598,2.110,2564,Janssen,rodoviario
1,True,Salvador_BA_Santo_Antonio_Pfizer,Salvador -> BA_Santo_Antonio,jp,Salvador,-12.9742,-38.5125,BA_Santo_Antonio,-12.967127,-38.505204,2.024,15385,Pfizer,rodoviario
1,True,Salvador_BA_Santo_Antonio_AstraZeneca,Salvador -> BA_Santo_Antonio,jp,Salvador,-12.9742,-38.5125,BA_Santo_Antonio,-12.967127,-38.505204,2.024,15385,AstraZeneca,rodoviario
1,True,Salvador_BA_Santo_Antonio_CoronaVac,Salvador -> BA_Santo_Antonio,jp,Salvador,-12.9742,-38.5125,BA_Santo_Antonio,-12.967127,-38.505204,2.024,15385,CoronaVac,rodoviario
1,True,Salvador_BA_Santo_Antonio_Janssen,Salvador -> BA_Santo_Antonio,jp,Salvador,-12.9742,-38.5125,BA_Santo_Antonio,-12.967127,-38.505204,2.024,2564,Janssen,rodoviario
1,True,BeloHorizonte_MG_Saude_Paraiso_Pfizer,BeloHorizonte -> MG_Saude_Paraiso,jp,BeloHorizonte,-19.9237,-43.9363,MG_Saude_Paraiso,-19.924465,-43.908402,2.063,14495,Pfizer,rodoviario
1,True,BeloHorizonte_MG_Saude_Paraiso_AstraZeneca,BeloHorizonte -> MG_Saude_Paraiso,jp,BeloHorizonte,-19.9237,-43.9363,MG_Saude_Paraiso,-19.924465,-43.908402,2.063,14495,AstraZeneca,rodoviario
1,True,BeloHorizonte_MG_Saude_Paraiso_CoronaVac,BeloHorizonte -> MG_Saude_Paraiso,jp,BeloHorizonte,-19.9237,-43.9363,MG_Saude_Paraiso,-19.924465,-43.908402,2.063,14495,CoronaVac,rodoviario
1,True,BeloHorizonte_MG_Saude_Paraiso_Janssen,BeloHorizonte -> MG_Saude_Paraiso,jp,BeloHorizonte,-19.9237,-43.9363,MG_Saude_Paraiso,-19.924465,-43.908402,2.063,2415,Janssen,rodoviario
1,True,BeloHorizonte_MG_Campo_Alegre_Pfizer,BeloHorizonte -> MG_Campo_Alegre,jp,BeloHorizonte,-19.9237,-43.9363,MG_Campo_Alegre,-19.829892,-43.949163,2.228,14495,Pfizer,rodoviario
1,True,BeloHorizonte_MG_Campo_Alegre_AstraZeneca,BeloHorizonte -> MG_Campo_Alegre,jp,BeloHorizonte,-19.9237,-43.9363,MG_Campo_Alegre,-19.829892,-43.949163,2.228,14495,AstraZeneca,rodoviario
1,True,BeloHorizonte_MG_Campo_Alegre_CoronaVac,BeloHorizonte -> MG_Campo_Alegre,jp,BeloHorizonte,-19.9237,-43.9363,MG_Campo_Alegre,-19.829892,-43.949163,2.228,14495,CoronaVac,rodoviario
1,True,BeloHorizonte_MG_Campo_Alegre_Janssen,BeloHorizonte -> MG_Campo_Alegre,jp,BeloHorizonte,-19.9237,-43.9363,MG_Campo_Alegre,-19.829892,-43.949163,2.228,2415,Janssen,rodoviario
1,True,Vitoria_ES_Grande_Vitória_Pfizer,Vitoria -> ES_Grande_Vitória,jp,Vitoria,-20.3155,-40.3128,ES_Grande_Vitória,-20.29026,-40.343994,2.093,2060,Pfizer,rodoviario
1,True,Vitoria_ES_Grande_Vitória_AstraZeneca,Vitoria -> ES_Grande_Vitória,jp,Vitoria,-20.3155,-40.3128,ES_Grande_Vitória,-20.29026,-40.343994,2.093,2060,AstraZeneca,rodoviario
1,True,Vitoria_ES_Grande_Vitória_CoronaVac,Vitoria -> ES_Grande_Vitória,jp,Vitoria,-20.3155,-40.3128,ES_Grande_Vitória,-20.29026,-40.343994,2.093,2060,CoronaVac,rodoviario
1,True,Vitoria_ES_Grande_Vitória_Janssen,Vitoria -> ES_Grande_Vitória,jp,Vitoria,-20.3155,-40.3128,ES_Grande_Vitória,-20.29026,-40.343994,2.093,343,Janssen,rodoviario
1,True,Vitoria_ES_Maria_Ortiz_Pfizer,Vitoria -> ES_Maria_Ortiz,jp,Vitoria,-20.3155,-40.3128,ES_Maria_Ortiz,-20.257259,-40.298198,2.144,2060,Pfizer,rodoviario
1,True,Vitoria_ES_Maria_Ortiz_AstraZeneca,Vitoria -> ES_Maria_Ortiz,jp,Vitoria,-20.3155,-40.3128,ES_Maria_Ortiz,-20.257259,-40.298198,2.144,2060,AstraZeneca,rodoviario
1,True,Vitoria_ES_Maria_Ortiz_CoronaVac,Vitoria -> ES_Maria_Ortiz,jp,Vitoria,-20.3155,-40.3128,ES_Maria_Ortiz,-20.257259,-40.298198,2.144,2060,CoronaVac,rodoviario
1,True,Vitoria_ES_Maria_Ortiz_Janssen,Vitoria -> ES_Maria_Ortiz,jp,Vitoria,-20.3155,-40.3128,ES_Maria_Ortiz,-20.257259,-40.298198,2.144,343,Janssen,rodoviario
1,True,RioDeJaneiro_RJ_Heitor_Beltrao_Pfizer,RioDeJaneiro -> RJ_Heitor_Beltrao,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Heitor_Beltrao,-22.929797,-43.23413,2.147,40384,Pfizer,rodoviario
1,True,RioDeJaneiro_RJ_Heitor_Beltrao_AstraZeneca,RioDeJaneiro -> RJ_Heitor_Beltrao,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Heitor_Beltrao,-22.929797,-43.23413,2.147,40384,AstraZeneca,rodoviario
1,True,RioDeJaneiro_RJ_Heitor_Beltrao_CoronaVac,RioDeJaneiro -> RJ_Heitor_Beltrao,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Heitor_Beltrao,-22.929797,-43.23413,2.147,40384,CoronaVac,rodoviario
1,True,RioDeJaneiro_RJ_Heitor_Beltrao_Janssen,RioDeJaneiro -> RJ_Heitor_Beltrao,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Heitor_Beltrao,-22.929797,-43.23413,2.147,6730,Janssen,rodoviario
1,True,RioDeJaneiro_RJ_Ernani_Agricola_Pfizer,RioDeJaneiro -> RJ_Ernani_Agricola,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Ernani_Agricola,-22.921225,-43.189333,2.050,40384,Pfizer,rodoviario
1,True,RioDeJaneiro_RJ_Ernani_Agricola_AstraZeneca,RioDeJaneiro -> RJ_Ernani_Agricola,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Ernani_Agricola,-22.921225,-43.189333,2.050,40384,AstraZeneca,rodoviario
1,True,RioDeJaneiro_RJ_Ernani_Agricola_CoronaVac,RioDeJaneiro -> RJ_Ernani_Agricola,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Ernani_Agricola,-22.921225,-43.189333,2.050,40384,CoronaVac,rodoviario
1,True,RioDeJaneiro_RJ_Ernani_Agricola_Janssen,RioDeJaneiro -> RJ_Ernani_Agricola,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Ernani_Agricola,-22.921225,-43.189333,2.050,6730,Janssen,rodoviario
1,True,SaoPaulo_SP_Mar_Paulista_Pfizer,SaoPaulo -> SP_Mar_Paulista,jp,SaoPaulo,-23.5505,-46.6333,SP_Mar_Paulista,-23.696513,-46.662926,2.358,71429,Pfizer,rodoviario
1,True,SaoPaulo_SP_Mar_Paulista_AstraZeneca,SaoPaulo -> SP_Mar_Paulista,jp,SaoPaulo,-23.5505,-46.6333,SP_Mar_Paulista,-23.696513,-46.662926,2.358,71429,AstraZeneca,rodoviario
1,True,SaoPaulo_SP_Mar_Paulista_CoronaVac,SaoPaulo -> SP_Mar_Paulista,jp,SaoPaulo,-23.5505,-46.6333,SP_Mar_Paulista,-23.696513,-46.662926,2.358,71429,CoronaVac,rodoviario
1,True,SaoPaulo_SP_Mar_Paulista_Janssen,SaoPaulo -> SP_Mar_Paulista,jp,SaoPaulo,-23.5505,-46.6333,SP_Mar_Paulista,-23.696513,-46.662926,2.358,11904,Janssen,rodoviario
1,True,SaoPaulo_SP_Mooca_I_Pfizer,SaoPaulo -> SP_Mooca_I,jp,SaoPaulo,-23.5505,-46.6333,SP_Mooca_I,-23.531893,-46.652155,2.061,71429,Pfizer,rodoviario
1,True,SaoPaulo_SP_Mooca_I_AstraZeneca,SaoPaulo -> SP_Mooca_I,jp,SaoPaulo,-23.5505,-46.6333,SP_Mooca_I,-23.531893,-46.652155,2.061,71429,AstraZeneca,rodoviario
1,True,SaoPaulo_SP_Mooca_I_CoronaVac,SaoPaulo -> SP_Mooca_I,jp,SaoPaulo,-23.5505,-46.6333,SP_Mooca_I,-23.531893,-46.652155,2.061,71429,CoronaVac,rodoviario
1,True,SaoPaulo_SP_Mooca_I_Janssen,SaoPaulo -> SP_Mooca_I,jp,SaoPaulo,-23.5505,-46.6333,SP_Mooca_I,-23.531893,-46.652155,2.061,11904,Janssen,rodoviario
1,True,Curitiba_PR_Bacacheri_Pfizer,Curitiba -> PR_Bacacheri,jp,Curitiba,-25.429,-49.2671,PR_Bacacheri,-25.400985,-49.239392,2.091,10984,Pfizer,rodoviario
1,True,Curitiba_PR_Bacacheri_AstraZeneca,Curitiba -> PR_Bacacheri,jp,Curitiba,-25.429,-49.2671,PR_Bacacheri,-25.400985,-49.239392,2.091,10984,AstraZeneca,rodoviario
1,True,Curitiba_PR_Bacacheri_CoronaVac,Curitiba -> PR_Bacacheri,jp,Curitiba,-25.429,-49.2671,PR_Bacacheri,-25.400985,-49.239392,2.091,10984,CoronaVac,rodoviario
1,True,Curitiba_PR_Bacacheri_Janssen,Curitiba -> PR_Bacacheri,jp,Curitiba,-25.429,-49.2671,PR_Bacacheri,-25.400985,-49.239392,2.091,1830,Janssen,rodoviario
1,True,Curitiba_PR_Bairro_Alto_Pfizer,Curitiba -> PR_Bairro_Alto,jp,Curitiba,-25.429,-49.2671,PR_Bairro_Alto,-25.413751,-49.205434,2.139,10984,Pfizer,rodoviario
1,True,Curitiba_PR_Bairro_Alto_AstraZeneca,Curitiba -> PR_Bairro_Alto,jp,Curitiba,-25.429,-49.2671,PR_Bairro_Alto,-25.413751,-49.205434,2.139,10984,AstraZeneca,rodoviario
1,True,Curitiba_PR_Bairro_Alto_CoronaVac,Curitiba -> PR_Bairro_Alto,jp,Curitiba,-25.429,-49.2671,PR_Bairro_Alto,-25.413751,-49.205434,2.139,10984,CoronaVac,rodoviario
1,True,Curitiba_PR_Bairro_Alto_Janssen,Curitiba -> PR_Bairro_Alto,jp,Curitiba,-25.429,-49.2671,PR_Bairro_Alto,-25.413751,-49.205434,2.139,1830,Janssen,rodoviario
1,True,Florianopolis_SC_Jurere_Pfizer,Florianopolis -> SC_Jurere,jp,Florianopolis,-27.5945,-48.5477,SC_Jurere,-27.44234,-48.483522,2.391,3524,Pfizer,rodoviario
1,True,Florianopolis_SC_Jurere_AstraZeneca,Florianopolis -> SC_Jurere,jp,Florianopolis,-27.5945,-48.5477,SC_Jurere,-27.44234,-48.483522,2.391,3524,AstraZeneca,rodoviario
1,True,Florianopolis_SC_Jurere_CoronaVac,Florianopolis -> SC_Jurere,jp,Florianopolis,-27.5945,-48.5477,SC_Jurere,-27.44234,-48.483522,2.391,3524,CoronaVac,rodoviario
1,True,Florianopolis_SC_Jurere_Janssen,Florianopolis -> SC_Jurere,jp,Florianopolis,-27.5945,-48.5477,SC_Jurere,-27.44234,-48.483522,2.391,587,Janssen,rodoviario
1,True,Florianopolis_SC_Joao_Paulo_Pfizer,Florianopolis -> SC_Joao_Paulo,jp,Florianopolis,-27.5945,-48.5477,SC_Joao_Paulo,-27.561864,-48.513478,2.107,3524,Pfizer,rodoviario
1,True,Florianopolis_SC_Joao_Paulo_AstraZeneca,Florianopolis -> SC_Joao_Paulo,jp,Florianopolis,-27.5945,-48.5477,SC_Joao_Paulo,-27.561864,-48.513478,2.107,3524,AstraZeneca,rodoviario
1,True,Florianopolis_SC_Joao_Paulo_CoronaVac,Florianopolis -> SC_Joao_Paulo,jp,Florianopolis,-27.5945,-48.5477,SC_Joao_Paulo,-27.561864,-48.513478,2.107,3524,CoronaVac,rodoviario
1,True,Florianopolis_SC_Joao_Paulo_Janssen,Florianopolis -> SC_Joao_Paulo,jp,Florianopolis,-27.5945,-48.5477,SC_Joao_Paulo,-27.561864,-48.513478,2.107,587,Janssen,rodoviario
1,True,PortoAlegre_RS_Bananeiras_Pfizer,PortoAlegre -> RS_Bananeiras,jp,PortoAlegre,-30.0346,-51.2177,RS_Bananeiras,-30.065578,-51.186596,2.099,8332,Pfizer,rodoviario
1,True,PortoAlegre_RS_Bananeiras_AstraZeneca,PortoAlegre -> RS_Bananeiras,jp,PortoAlegre,-30.0346,-51.2177,RS_Bananeiras,-30.065578,-51.186596,2.099,8332,AstraZeneca,rodoviario
1,True,PortoAlegre_RS_Bananeiras_CoronaVac,PortoAlegre -> RS_Bananeiras,jp,PortoAlegre,-30.0346,-51.2177,RS_Bananeiras,-30.065578,-51.186596,2.099,8332,CoronaVac,rodoviario
1,True,PortoAlegre_RS_Bananeiras_Janssen,PortoAlegre -> RS_Bananeiras,jp,PortoAlegre,-30.0346,-51.2177,RS_Bananeiras,-30.065578,-51.186596,2.099,1388,Janssen,rodoviario
1,True,PortoAlegre_RS_Farrapos_Pfizer,PortoAlegre -> RS_Farrapos,jp,PortoAlegre,-30.0346,-51.2177,RS_Farrapos,-29.979534,-51.194622,2.141,8332,Pfizer,rodoviario
1,True,PortoAlegre_RS_Farrapos_AstraZeneca,PortoAlegre -> RS_Farrapos,jp,PortoAlegre,-30.0346,-51.2177,RS_Farrapos,-29.979534,-51.194622,2.141,8332,AstraZeneca,rodoviario
1,True,PortoAlegre_RS_Farrapos_CoronaVac,PortoAlegre -> RS_Farrapos,jp,PortoAlegre,-30.0346,-51.2177,RS_Farrapos,-29.979534,-51.194622,2.141,8332,CoronaVac,rodoviario
1,True,PortoAlegre_RS_Farrapos_Janssen,PortoAlegre -> RS_Farrapos,jp,PortoAlegre,-30.0346,-51.2177,RS_Farrapos,-29.979534,-51.194622,2.141,1388,Janssen,rodoviario
1,True,CampoGrande_MS_Pastor_Eliseu_Pfizer,CampoGrande -> MS_Pastor_Eliseu,jp,CampoGrande,-20.4697,-54.6201,MS_Pastor_Eliseu,-20.49697,-54.676859,2.144,5777,Pfizer,rodoviario
1,True,CampoGrande_MS_Pastor_Eliseu_AstraZeneca,CampoGrande -> MS_Pastor_Eliseu,jp,CampoGrande,-20.4697,-54.6201,MS_Pastor_Eliseu,-20.49697,-54.676859,2.144,5777,AstraZeneca,rodoviario
